title,company,employment_type,job_level,category,salary_lower,salary_upper,salary_time_interval,roles,requirements
Data Science Consultant,CPM CONSULTING PTE. LTD.,Permanent,Professional,Information Technology,3000.0,6500.0,Monthly,"Primary Responsibilities:  Understand large data sets, build data models to address business problems Undertake data collection, pre-processing and analysis Build predictive models and machine learning algorithms  The role will involve analysis and extensive data crunching with good amount of hands on programming skills. This role requires following skills and experience:  Proven experience (5+Years) as a Data Scientist or Data Analyst Experience in data mining Understanding of machine-learning and operations research Knowledge of R, SQL and Python; familiarity with Scala, Java or C++ is an asset Experience using business intelligence tools (e.g. Tableau) and data frameworks (e.g. Hadoop) Analytical mind and business acumen Strong math skills (e.g. statistics, algebra) Problem-solving aptitude Excellent communication and presentation skills  ","Primary Responsibilities:  Understand large data sets, build data models to address business problems Undertake data collection, pre-processing and analysis Build predictive models and machine learning algorithms  The role will involve analysis and extensive data crunching with good amount of hands on programming skills. This role requires following skills and experience:  Proven experience (5+Years) as a Data Scientist or Data Analyst Experience in data mining Understanding of machine-learning and operations research Knowledge of R, SQL and Python; familiarity with Scala, Java or C++ is an asset Experience using business intelligence tools (e.g. Tableau) and data frameworks (e.g. Hadoop) Analytical mind and business acumen Strong math skills (e.g. statistics, algebra) Problem-solving aptitude Excellent communication and presentation skills  "
"Data Systems, SQL and Development Specialist",NEXUS INTERNATIONAL SCHOOL (SINGAPORE) PTE. LTD.,Permanent,Senior Executive,Information Technology,3500.0,6800.0,Monthly,"Key Role:   Maintaining the accuracy and reliability of data held within the school’s Management Information System (MIS)   Maintaining the security of information where not covered by the IT Support Team   Continuously review systems and processes to ensure that the needs of the school are being met, and where possible, exceeded   Contribute to the development of new systems   Work closely with key areas such as admissions and marketing to develop Business Intelligence Reports   Working closely with the Primary School and Secondary School Curriculum Leaders to ensure the timetable is readily available, accurate and up-to-date using import procedures for efficiency and effectiveness   Responsibility for the accuracy and usefulness of the reporting, assessment and pupil assessment systems across Primary and Secondary School (whole school)   Responsibility for the production of reports, grade sheets etc. each term   Managing the relationship with our MIS supplier (Double First Engage)   Maintaining relationships with Teamie, CHQ and the website providers to better aid integration   Managing the workflow of data entry and update routines by staff in Student Services, Admissions, Finance and Human Resources   Managing the school web portals (staff, parent, student) ensuring that content is up-to-date and relevant to the school’s needs   Training staff in the use of new systems and deliver presentations as appropriate   Assist in the maintenance and updating of the IT helpdesk site  ","Key Role:   Maintaining the accuracy and reliability of data held within the school’s Management Information System (MIS)   Maintaining the security of information where not covered by the IT Support Team   Continuously review systems and processes to ensure that the needs of the school are being met, and where possible, exceeded   Contribute to the development of new systems   Work closely with key areas such as admissions and marketing to develop Business Intelligence Reports   Working closely with the Primary School and Secondary School Curriculum Leaders to ensure the timetable is readily available, accurate and up-to-date using import procedures for efficiency and effectiveness   Responsibility for the accuracy and usefulness of the reporting, assessment and pupil assessment systems across Primary and Secondary School (whole school)   Responsibility for the production of reports, grade sheets etc. each term   Managing the relationship with our MIS supplier (Double First Engage)   Maintaining relationships with Teamie, CHQ and the website providers to better aid integration   Managing the workflow of data entry and update routines by staff in Student Services, Admissions, Finance and Human Resources   Managing the school web portals (staff, parent, student) ensuring that content is up-to-date and relevant to the school’s needs   Training staff in the use of new systems and deliver presentations as appropriate   Assist in the maintenance and updating of the IT helpdesk site  "
SAS Platform Administrator,QUINNOX SOLUTIONS PTE. LTD.,Contract,Executive,Information Technology,4000.0,8500.0,Monthly,"SAS Platform Administrator  Responsibilities Mandatory  Installation and Configuration of the SAS Products in Server:     SAS Visual Analytics SAS Data Integration Studio   Provide day-to-day administrator support for maintaining a stable and scalable SAS Data Analytics Platform (DAP) and products installed on the platform Lead efforts in defining and setting up work environments for various customer engagements that will be utilizing the SAS Application platform Work with customers to understand and define project security, data, and operational requirements  Optional  Installation and Configuration of the SAS Products in Server:     SAS Viya SAS Enterprise Miner SAS Enterprise and Business Intelligence SAS Data Loader for Hadoop   Automating Administrator activities using shell scripting and SAS Base programming to reduce manual work     ","SAS Platform Administrator  Responsibilities Mandatory  Installation and Configuration of the SAS Products in Server:     SAS Visual Analytics SAS Data Integration Studio   Provide day-to-day administrator support for maintaining a stable and scalable SAS Data Analytics Platform (DAP) and products installed on the platform Lead efforts in defining and setting up work environments for various customer engagements that will be utilizing the SAS Application platform Work with customers to understand and define project security, data, and operational requirements  Optional  Installation and Configuration of the SAS Products in Server:     SAS Viya SAS Enterprise Miner SAS Enterprise and Business Intelligence SAS Data Loader for Hadoop   Automating Administrator activities using shell scripting and SAS Base programming to reduce manual work     "
"Manager (Data Engineer), Decision Science, Credit Cards & Personal Financing",CIMB BANK BERHAD,Permanent,Manager,Information Technology,5000.0,6000.0,Monthly," Design, implement, and optimize the data pipelines from various channels using the latest technologies. Deploy dimensional data model to support functional and analytical business requirements. Partner with data analysts, business subject-matter experts and cross-functional technology teams to deliver end-to-end analytics solutions. Determine reporting needs to be integrated with business intelligence visualization tools and manage reports distribution via content management tools. Research, evaluate, and recommend technical solutions for data collection, processing, and reporting. Data cleansing, scraping unstructured data and converting them into structured/usable data. "," Design, implement, and optimize the data pipelines from various channels using the latest technologies. Deploy dimensional data model to support functional and analytical business requirements. Partner with data analysts, business subject-matter experts and cross-functional technology teams to deliver end-to-end analytics solutions. Determine reporting needs to be integrated with business intelligence visualization tools and manage reports distribution via content management tools. Research, evaluate, and recommend technical solutions for data collection, processing, and reporting. Data cleansing, scraping unstructured data and converting them into structured/usable data. "
Senior Oil Markets Analyst – Energy trading,BLUECHIP PLATFORMS ASIA PTE. LTD.,Full Time,Professional,Banking and Finance,,,,"- Across the barrel coverage (Crude, light ends including gasoline, middle distillates)  - Fundamental analysis  - Team lead  This is an international integrated energy company, with Singapore set as its Asia Pacific Supply and Trading location. As part of succession planning, the company is looking to hire an exceptional Senior Oil Markets Analyst who will be a key member of the Market Analysis team.     Job Responsibilities Reporting to the Head of Oil Markets Analysis, the Senior Oil Markets Analyst will play an integral role in fundamental analysis activities, with a particular focus on short to medium term perspectives. Through the use of sophisticated programming and business intelligence techniques, he/ she will also be analyzing industry trends, competitor performance and provide the decision making tools necessary for the business to identify risk and opportunities in a quick-response manner.The Senior Analyst will have the opportunity to guide and mentor the junior analysts within the team.    Requirements/Qualifications The successful candidate will be a degree holder in Accountancy, finance or engineering discipline, with 8-10 years’ experience in oil trading analytics. It is essential that you have proven track record providing analytics for energy trades across the barrel, including crude, light ends and middle distillates. You have the ability to analyse huge amounts of complex data and provide insightful, actionable content in the shortest time possible. To succeed in this role, you will be described as numerate, commercial, and insightful. ","- Across the barrel coverage (Crude, light ends including gasoline, middle distillates)  - Fundamental analysis  - Team lead  This is an international integrated energy company, with Singapore set as its Asia Pacific Supply and Trading location. As part of succession planning, the company is looking to hire an exceptional Senior Oil Markets Analyst who will be a key member of the Market Analysis team.     Job Responsibilities Reporting to the Head of Oil Markets Analysis, the Senior Oil Markets Analyst will play an integral role in fundamental analysis activities, with a particular focus on short to medium term perspectives. Through the use of sophisticated programming and business intelligence techniques, he/ she will also be analyzing industry trends, competitor performance and provide the decision making tools necessary for the business to identify risk and opportunities in a quick-response manner.The Senior Analyst will have the opportunity to guide and mentor the junior analysts within the team.    Requirements/Qualifications The successful candidate will be a degree holder in Accountancy, finance or engineering discipline, with 8-10 years’ experience in oil trading analytics. It is essential that you have proven track record providing analytics for energy trades across the barrel, including crude, light ends and middle distillates. You have the ability to analyse huge amounts of complex data and provide insightful, actionable content in the shortest time possible. To succeed in this role, you will be described as numerate, commercial, and insightful. "
Business Intelligence Analyst,LOVEBONITO SINGAPORE PTE. LTD.,Full Time,Senior Executive,Others,3000.0,6000.0,Monthly,"The role You’ll have front seat experience in impacting women across the globe through fashion and data. You’ll have the opportunity to work across both online and offline data points to come up with actionable insights and wins for us to improve our omnichannel experience. Reporting directly to our Head of Business Intelligence, you will play a pivotal role in championing a data-driven approach in our decision-making.   Main responsibilities   Understand how teams function, business KPIs and the levers interact within the organization so as to develop alongside business leads, the right metrics and supporting reports to value-add to the broader organization   Build reports based on various data sources such as online sales data, website traffic, retail POS, customer segments etc., performing data validation and simple ETL when necessary   Build relevant and engaging visualizations to provide clear visibility and quick and useful insights into the health of the business - across the organization (group and country level) and functions   Ensure high degree of automation when it comes to regularly-tracked reports and dashboards on Tableau   Ability to deep dive to analyze data to interpret patterns, highlight challenges and areas of weaknesses, and suggest actionable solutions and improvements to the business   Ability to slice and dice information and present findings and actionables in a succinct and easy-to-understand way to organization   Support business teams with the required deep dive analysis    ","The role You’ll have front seat experience in impacting women across the globe through fashion and data. You’ll have the opportunity to work across both online and offline data points to come up with actionable insights and wins for us to improve our omnichannel experience. Reporting directly to our Head of Business Intelligence, you will play a pivotal role in championing a data-driven approach in our decision-making.   Main responsibilities   Understand how teams function, business KPIs and the levers interact within the organization so as to develop alongside business leads, the right metrics and supporting reports to value-add to the broader organization   Build reports based on various data sources such as online sales data, website traffic, retail POS, customer segments etc., performing data validation and simple ETL when necessary   Build relevant and engaging visualizations to provide clear visibility and quick and useful insights into the health of the business - across the organization (group and country level) and functions   Ensure high degree of automation when it comes to regularly-tracked reports and dashboards on Tableau   Ability to deep dive to analyze data to interpret patterns, highlight challenges and areas of weaknesses, and suggest actionable solutions and improvements to the business   Ability to slice and dice information and present findings and actionables in a succinct and easy-to-understand way to organization   Support business teams with the required deep dive analysis    "
Transportation and Freight Solution consultant – Asia Pacific,AVENSYS CONSULTING PTE. LTD.,Permanent,Senior Management,Information Technology,,,,"This position requires operational and technical expertise and knowledge of Transport/Freight Management Systems (TMS/FMS) supporting the service/sector/solution. This individual is accountable for functionally supporting comprehensive and complex IT work streams in regional and global projects of Transport/Freight Management Systems from inception to delivery including planning and design. This resource interacts with internal and external customers, IT department managers, and various technical teams. The resource uses consultative skills to drive project momentum, manage expectations/risks, communicate effectively, and represents the business in technical meetings. The resource will also ideally be able to derive business intelligence solutions to assist the business and operations in better decision making. The resource will be trained in Robotic Process Automation (RPA) and will be required to take on the development of some automation solutions as well. Pre-existing knowledge of RPA is a plus. Key Accountabilities Main areas of focus and accountability of the role – detail in order of importance the main areas of accountability of the role: 1.Subject Matter Expert in the TMS/FMS application(s) and related processes. Provide system demonstrations as needed to Sr. Management or customer executives. 2.Manage TMS projects from inception through delivery ensuring completion of the project objectives on schedule and within budget constraints. 3.Manage a pipeline of Change requests and solutioning work for the FMS Space 4.Develop detailed project charter and plan (goals, objectives, strategy, scope, budget, scheduling, risk mitigation strategies, contingency plans, approach, requirements, deliverables, timelines, work breakdown structures, use case, test case, and training needs) utilizing project management disciplines and methodologies including process analysis, mapping and flow charting to ensure synchronization of processes and systems. 5.Perform the role of a TMS/FMS Functional Consultant, capture business requirements in detail and then translate in to a Functional Design Document. Able to configure TMS system to suit the business rules, able to on-board customers onto the FMS platform 6.Engage key stakeholders, define and coordinate activities, communicate changes and progress, build commitment, overcome resistance, implement change management and lead the project team. Conduct regularly scheduled project briefings regarding status, issues, and challenges with all levels of business unit, business sponsors and management for all projects and implementations. 7.Define and derive business intelligence solutions, creating dashboards on Tableau as needed to help the business in decision making 8.Provide mentoring and guidance to develop other team members, including training and knowledge transfer. Responsible for all administrative activities for the team. 9.Create automation solutions (post training), using Automation anywhere. This position requires operational and technical expertise and knowledge of Transport/Freight Management Systems (TMS/FMS) supporting the service/sector/solution. This individual is accountable for functionally supporting comprehensive and complex IT work streams in regional and global projects of Transport/Freight Management Systems from inception to delivery including planning and design. This resource interacts with internal and external customers,  IT department managers, and various technical teams. The resource uses consultative skills to drive project momentum, manage expectations/risks, communicate effectively, and represents the business in technical meetings. The resource will also ideally be able to derive business intelligence solutions to assist the business and operations in better decision making. The resource will be trained in Robotic Process Automation (RPA) and will be required to take on the development of some automation solutions as well. Pre-existing knowledge of RPA is a plus","This position requires operational and technical expertise and knowledge of Transport/Freight Management Systems (TMS/FMS) supporting the service/sector/solution. This individual is accountable for functionally supporting comprehensive and complex IT work streams in regional and global projects of Transport/Freight Management Systems from inception to delivery including planning and design. This resource interacts with internal and external customers, IT department managers, and various technical teams. The resource uses consultative skills to drive project momentum, manage expectations/risks, communicate effectively, and represents the business in technical meetings. The resource will also ideally be able to derive business intelligence solutions to assist the business and operations in better decision making. The resource will be trained in Robotic Process Automation (RPA) and will be required to take on the development of some automation solutions as well. Pre-existing knowledge of RPA is a plus. Key Accountabilities Main areas of focus and accountability of the role – detail in order of importance the main areas of accountability of the role: 1.Subject Matter Expert in the TMS/FMS application(s) and related processes. Provide system demonstrations as needed to Sr. Management or customer executives. 2.Manage TMS projects from inception through delivery ensuring completion of the project objectives on schedule and within budget constraints. 3.Manage a pipeline of Change requests and solutioning work for the FMS Space 4.Develop detailed project charter and plan (goals, objectives, strategy, scope, budget, scheduling, risk mitigation strategies, contingency plans, approach, requirements, deliverables, timelines, work breakdown structures, use case, test case, and training needs) utilizing project management disciplines and methodologies including process analysis, mapping and flow charting to ensure synchronization of processes and systems. 5.Perform the role of a TMS/FMS Functional Consultant, capture business requirements in detail and then translate in to a Functional Design Document. Able to configure TMS system to suit the business rules, able to on-board customers onto the FMS platform 6.Engage key stakeholders, define and coordinate activities, communicate changes and progress, build commitment, overcome resistance, implement change management and lead the project team. Conduct regularly scheduled project briefings regarding status, issues, and challenges with all levels of business unit, business sponsors and management for all projects and implementations. 7.Define and derive business intelligence solutions, creating dashboards on Tableau as needed to help the business in decision making 8.Provide mentoring and guidance to develop other team members, including training and knowledge transfer. Responsible for all administrative activities for the team. 9.Create automation solutions (post training), using Automation anywhere. This position requires operational and technical expertise and knowledge of Transport/Freight Management Systems (TMS/FMS) supporting the service/sector/solution. This individual is accountable for functionally supporting comprehensive and complex IT work streams in regional and global projects of Transport/Freight Management Systems from inception to delivery including planning and design. This resource interacts with internal and external customers,  IT department managers, and various technical teams. The resource uses consultative skills to drive project momentum, manage expectations/risks, communicate effectively, and represents the business in technical meetings. The resource will also ideally be able to derive business intelligence solutions to assist the business and operations in better decision making. The resource will be trained in Robotic Process Automation (RPA) and will be required to take on the development of some automation solutions as well. Pre-existing knowledge of RPA is a plus"
Senior Oil Markets Analyst – Energy trading,KERRY CONSULTING PTE. LTD.,"Permanent, Full Time",Senior Management,Accounting / Auditing / Taxation,12000.0,15000.0,Monthly,"- Across the barrel coverage (Crude, light ends including gasoline, middle distillates) - Fundamental analysis - Team lead  This is an international integrated energy company, with Singapore set as its Asia Pacific Supply and Trading location. As part of succession planning, the company is looking to hire an exceptional Senior Oil Markets Analyst who will be a key member of the Market Analysis team.  Reporting to the Head of Oil Markets Analysis, the Senior Oil Markets Analyst will play an integral role in fundamental analysis activities, with a particular focus on short to medium term perspectives. Through the use of sophisticated programming and business intelligence techniques, he/ she will also be analyzing industry trends, competitor performance and provide the decision making tools necessary for the business to identify risk and opportunities in a quick-response manner.The Senior Analyst will have the opportunity to guide and mentor the junior analysts within the team. ","- Across the barrel coverage (Crude, light ends including gasoline, middle distillates) - Fundamental analysis - Team lead  This is an international integrated energy company, with Singapore set as its Asia Pacific Supply and Trading location. As part of succession planning, the company is looking to hire an exceptional Senior Oil Markets Analyst who will be a key member of the Market Analysis team.  Reporting to the Head of Oil Markets Analysis, the Senior Oil Markets Analyst will play an integral role in fundamental analysis activities, with a particular focus on short to medium term perspectives. Through the use of sophisticated programming and business intelligence techniques, he/ she will also be analyzing industry trends, competitor performance and provide the decision making tools necessary for the business to identify risk and opportunities in a quick-response manner.The Senior Analyst will have the opportunity to guide and mentor the junior analysts within the team. "
Datawarehouse Consultant,R SYSTEMS (SINGAPORE) PTE LIMITED,Full Time,Executive,Information Technology,6000.0,7000.0,Monthly," Experience working with business users to concept, generate and deliver data management solutions, dashboards and reporting . Working knowledge of BI (business intelligence) or analytics tools required "," Experience working with business users to concept, generate and deliver data management solutions, dashboards and reporting . Working knowledge of BI (business intelligence) or analytics tools required "
Project Manager- P&C,ON DEMAND AGILITY SOLUTIONS PTE. LTD.,Full Time,Manager,Insurance,9000.0,11000.0,Monthly,"Role : Project Manager   PROJECT MANAGER  Take leadership role in large business intelligence or Data warehousing roadmap or implementation initiative, especially with P&C Insurance industry experience. Have successfully designed, managed and delivered complex projects Ability to engage with stakeholders at all levels Develop, track and report status of detailed project management plans Document and present project status, findings and recommendations Establish and execute escalation process and identify risks Provide close oversight to requirement gathering, design of data model, test plan and deployment plan Experience in Change management process  Strong experience in effort estimation and managing change requests     ","Role : Project Manager   PROJECT MANAGER  Take leadership role in large business intelligence or Data warehousing roadmap or implementation initiative, especially with P&C Insurance industry experience. Have successfully designed, managed and delivered complex projects Ability to engage with stakeholders at all levels Develop, track and report status of detailed project management plans Document and present project status, findings and recommendations Establish and execute escalation process and identify risks Provide close oversight to requirement gathering, design of data model, test plan and deployment plan Experience in Change management process  Strong experience in effort estimation and managing change requests     "
"Associate, Strategy, YouTube - Singapore",GOOGLE ASIA PACIFIC PTE. LTD.,Full Time,Executive,Sales / Retail ,5650.0,9417.0,Monthly,"Company overview: Google is not a conventional company, and we don’t intend to become one. True, we share attributes with the world’s most successful organizations – a focus on innovation and smart business practices comes to mind – but even as we continue to grow, we’re committed to retaining a small-company feel. At Google, we know that every employee has something important to say, and that every employee is integral to our success. We provide individually-tailored compensation packages that can be comprised of competitive salary, bonus, and equity components, along with the opportunity to earn further financial bonuses and rewards. Googlers thrive in small, focused teams and high-energy environments, believe in the ability of technology to change the world, and are as passionate about their lives as they are about their work. For more information, visit www.google.com/careers. The area: YouTube and Video YouTube has grown into a community used by over 1 billion people across the globe to access information, share video, and shape culture. The YouTube team helps budding creators build careers, creates products like YouTube Kids, YouTube Music, and YouTube Gaming, and engages communities around shared passions and global conversations. Together, we empower the world to create, broadcast, and share. The role: Associate, Strategy, YouTube - Singapore The Business Strategy & Operations organization provides business critical insights using analytics, ensures cross functional alignment of goals and execution, and helps teams drive strategic partnerships and new initiatives forward. We stay focused on aligning the highest-level company priorities with strong day-to-day operations, and help evolve early stage ideas into future-growth initiatives. YouTube’s partner ecosystem is constantly growing and evolving, and it is critical to deploy resources efficiently to serve YouTube’s advertisers, publishers and users globally. Fast-paced, dynamic and proactive, analysts on the team focus on one or more of 5 key areas: Developing and analyzing new strategic initiatives, roll-out/implementation support in APAC, annual country planning, quarterly/monthly reporting for YouTube's APAC leadership, and market intelligence.   You will frame and structure solutions to key business problems, analyzing data and applying critical thinking to make recommendations to business teams and support operations.  You will work cross-functionally with YouTube's Sales, Product, Engineering, Marketing, Finance, and HR teams. You will also work closely with the Regional and country leadership teams and globally to help them grow YouTube.  You will become an expert on YouTube’s business model and operations, as well as data or business intelligence systems, and will apply your analytical experience to help inform content strategy and optimize business operations. From scoping to analysis to implementation, you will own projects end-to-end and act as a resource for other global teams in completing their projects. Responsibilities:  Research and analyze key business drivers, competitive environment, opportunities, trends and operating metrics; communicate effectively with various stakeholders. Execute sophisticated quantitative data that translates into actionable insights; develop business models that evaluate the ROI of key partnerships, and implement complex financial structures. Analyze research data and synthesize raw information into insights, recommendations, dashboards and reports; prepare presentations and clearly communicate findings from initiatives to management and to the broader organization. Own part of larger initiatives both on an on-going basis and on an ad-hoc basis in order to provide proactive support in execution of global business development strategic priorities. Support the regional YouTube Management Team in driving their business by providing insights, reports and help with annual planning. ","Company overview: Google is not a conventional company, and we don’t intend to become one. True, we share attributes with the world’s most successful organizations – a focus on innovation and smart business practices comes to mind – but even as we continue to grow, we’re committed to retaining a small-company feel. At Google, we know that every employee has something important to say, and that every employee is integral to our success. We provide individually-tailored compensation packages that can be comprised of competitive salary, bonus, and equity components, along with the opportunity to earn further financial bonuses and rewards. Googlers thrive in small, focused teams and high-energy environments, believe in the ability of technology to change the world, and are as passionate about their lives as they are about their work. For more information, visit www.google.com/careers. The area: YouTube and Video YouTube has grown into a community used by over 1 billion people across the globe to access information, share video, and shape culture. The YouTube team helps budding creators build careers, creates products like YouTube Kids, YouTube Music, and YouTube Gaming, and engages communities around shared passions and global conversations. Together, we empower the world to create, broadcast, and share. The role: Associate, Strategy, YouTube - Singapore The Business Strategy & Operations organization provides business critical insights using analytics, ensures cross functional alignment of goals and execution, and helps teams drive strategic partnerships and new initiatives forward. We stay focused on aligning the highest-level company priorities with strong day-to-day operations, and help evolve early stage ideas into future-growth initiatives. YouTube’s partner ecosystem is constantly growing and evolving, and it is critical to deploy resources efficiently to serve YouTube’s advertisers, publishers and users globally. Fast-paced, dynamic and proactive, analysts on the team focus on one or more of 5 key areas: Developing and analyzing new strategic initiatives, roll-out/implementation support in APAC, annual country planning, quarterly/monthly reporting for YouTube's APAC leadership, and market intelligence.   You will frame and structure solutions to key business problems, analyzing data and applying critical thinking to make recommendations to business teams and support operations.  You will work cross-functionally with YouTube's Sales, Product, Engineering, Marketing, Finance, and HR teams. You will also work closely with the Regional and country leadership teams and globally to help them grow YouTube.  You will become an expert on YouTube’s business model and operations, as well as data or business intelligence systems, and will apply your analytical experience to help inform content strategy and optimize business operations. From scoping to analysis to implementation, you will own projects end-to-end and act as a resource for other global teams in completing their projects. Responsibilities:  Research and analyze key business drivers, competitive environment, opportunities, trends and operating metrics; communicate effectively with various stakeholders. Execute sophisticated quantitative data that translates into actionable insights; develop business models that evaluate the ROI of key partnerships, and implement complex financial structures. Analyze research data and synthesize raw information into insights, recommendations, dashboards and reports; prepare presentations and clearly communicate findings from initiatives to management and to the broader organization. Own part of larger initiatives both on an on-going basis and on an ad-hoc basis in order to provide proactive support in execution of global business development strategic priorities. Support the regional YouTube Management Team in driving their business by providing insights, reports and help with annual planning. "
"Data, Analytics & Marketing Technology Engineer",FOX NETWORKS GROUP SINGAPORE  PTE. LTD.,Permanent,Manager,Information Technology,,,,"The Role: We are looking for a DevOps Engineer (Data, Analytics & Marketing Technology) that will work on the integration & improvement of our Analytics, Business Intelligence, and Customer Marketing platforms. The primary focus will be on choosing optimal solutions to use for these purposes, then maintaining, implementing, and monitoring them. You will also be responsible for integrating them with the architecture used across the company.   Reporting To:  Head of Product, FOX+ (Asia)   Key Responsibilities:   Selecting and integrating any Big Data tools and frameworks required to provide requested capabilities Working with the Business Intelligence team to develop & maintain solutions for data consolidation, surfacing, and visualisation of Analytics & Data Translating business requirements from Marketing, Content, Product & Business Intelligence teams into technical specifications for implementation by relevant engineering teams Managing implementation & integration of analysis & visualisation tools Owning the technical definition & best practice for Analytics & tracking implementation into a suite of applications incl. Mobile, web & leanback. Implementing ETL process Monitoring performance and advising any necessary infrastructure changes Defining data retention policies   ","The Role: We are looking for a DevOps Engineer (Data, Analytics & Marketing Technology) that will work on the integration & improvement of our Analytics, Business Intelligence, and Customer Marketing platforms. The primary focus will be on choosing optimal solutions to use for these purposes, then maintaining, implementing, and monitoring them. You will also be responsible for integrating them with the architecture used across the company.   Reporting To:  Head of Product, FOX+ (Asia)   Key Responsibilities:   Selecting and integrating any Big Data tools and frameworks required to provide requested capabilities Working with the Business Intelligence team to develop & maintain solutions for data consolidation, surfacing, and visualisation of Analytics & Data Translating business requirements from Marketing, Content, Product & Business Intelligence teams into technical specifications for implementation by relevant engineering teams Managing implementation & integration of analysis & visualisation tools Owning the technical definition & best practice for Analytics & tracking implementation into a suite of applications incl. Mobile, web & leanback. Implementing ETL process Monitoring performance and advising any necessary infrastructure changes Defining data retention policies   "
Business Data Analyst,CAPGEMINI SINGAPORE PTE. LTD.,"Permanent, Contract",Professional,Information Technology,5000.0,7000.0,Monthly,"We are hiring for a business data analyst who will play an important role in one of our client projects. Your role in the project: You will be responsible in determining, managing and governance of the regional Business Intelligence systems. You will also be responsible in delivering enhancement and projects to the markets in time and in good quality. Your expertise is required to define the best solution for the market demands, identifying and defining process improvement opportunities. You will need to conduct analysis to include requirements, activities and design with performance monitoring and quality control plans in place. You will be also the connecting party between the end users, regional and headquarters IT, managing market expectations and deliverables.    Expertise  In-depth know how on data models, database design development, data warehousing, data mining and data mapping techniques. Acquiring data from primary or secondary data sources and maintaining databases/data systems. Interpreting data, analyzing results using statistical techniques, providing ongoing reports and other strategies that optimize statistical efficiency and quality. Identify best practices of data extraction and performance, evaluate and identify how the technology will improve areas of operational efficiency and automation. To develop Requirement Specifications, Design documents and Test Scenarios / Test Cases. To support markets in finalizing the scope for functionalities. To support markets in preparing UAT test cases, UAT plan, troubleshooting and execution. To communicate with stake holder and update on project status from functionality point of view. To initiate and control technical development and configurations with the vendor. To provide Functional and Technical support during Incident fixing, Change Request developments, Service Transition & Validation. Daily management of Incident Management Process within business unit / location. Analysis of Incident Reports, recognition of process weaknesses and initiation of 	improvement activities. Coordination of major incident handling and regular information about current status Manage service transition through change management  Vendor Management:  Assess and enhance vendors, their performance in order to meet business needs and minimize risks Producing and monitoring Service Level Agreements Release Planning Updating on the quality of release  Stakeholder Management:  Managing the stakeholder communication and satisfaction, and strategies alignment for the region Stakeholder consulting and involving stakeholders where relevant, and evaluating the priority and effectiveness of these strategies   Communication and Leadership  Develop and manage relationships with stakeholders in the markets and the Region; adjust communication style and detail level to different business partners Steer internal and external delivery teams Initiate proactively automation and enhancement initiatives, lead discussions with the end users on best practices; suggest solutions Communicate and de-escalate/escalate on issue topics, demands etc. Identify business priorities among concurrent demands and communicate these to the markets Stay customer-oriented  And any reasonable assigned job duties.","We are hiring for a business data analyst who will play an important role in one of our client projects. Your role in the project: You will be responsible in determining, managing and governance of the regional Business Intelligence systems. You will also be responsible in delivering enhancement and projects to the markets in time and in good quality. Your expertise is required to define the best solution for the market demands, identifying and defining process improvement opportunities. You will need to conduct analysis to include requirements, activities and design with performance monitoring and quality control plans in place. You will be also the connecting party between the end users, regional and headquarters IT, managing market expectations and deliverables.    Expertise  In-depth know how on data models, database design development, data warehousing, data mining and data mapping techniques. Acquiring data from primary or secondary data sources and maintaining databases/data systems. Interpreting data, analyzing results using statistical techniques, providing ongoing reports and other strategies that optimize statistical efficiency and quality. Identify best practices of data extraction and performance, evaluate and identify how the technology will improve areas of operational efficiency and automation. To develop Requirement Specifications, Design documents and Test Scenarios / Test Cases. To support markets in finalizing the scope for functionalities. To support markets in preparing UAT test cases, UAT plan, troubleshooting and execution. To communicate with stake holder and update on project status from functionality point of view. To initiate and control technical development and configurations with the vendor. To provide Functional and Technical support during Incident fixing, Change Request developments, Service Transition & Validation. Daily management of Incident Management Process within business unit / location. Analysis of Incident Reports, recognition of process weaknesses and initiation of 	improvement activities. Coordination of major incident handling and regular information about current status Manage service transition through change management  Vendor Management:  Assess and enhance vendors, their performance in order to meet business needs and minimize risks Producing and monitoring Service Level Agreements Release Planning Updating on the quality of release  Stakeholder Management:  Managing the stakeholder communication and satisfaction, and strategies alignment for the region Stakeholder consulting and involving stakeholders where relevant, and evaluating the priority and effectiveness of these strategies   Communication and Leadership  Develop and manage relationships with stakeholders in the markets and the Region; adjust communication style and detail level to different business partners Steer internal and external delivery teams Initiate proactively automation and enhancement initiatives, lead discussions with the end users on best practices; suggest solutions Communicate and de-escalate/escalate on issue topics, demands etc. Identify business priorities among concurrent demands and communicate these to the markets Stay customer-oriented  And any reasonable assigned job duties."
