title,company,employment_type,job_level,category,salary_lower,salary_upper,salary_time_interval,roles,requirements
Data Scientist,CHEIL SINGAPORE PTE. LTD.,"Permanent, Full Time",Senior Executive,Engineering,4000.0,9000.0,Monthly," Integrate all owned media touch-points data into single view and build data supply structure Utilize big data stacks to build scalable pipeline and monitor data infrastructure Conduct detailed part verification, validation and reliability testing.    Develops and maintains data pipelines, code/update Ansible and Phython jobs Test and maintain running of current data pipeline jobs and highly scalable data management system of Ansible playbooks, Pythons jobs, PySpark jobs, Infrastructure on AWS, GoCD build server Integrate new data management technologies and software engineering tools into existing structures Recommend ways to improve data reliability, efficiency and quality Collaborate with data architects, modelers and IT team members on project goals Collaborate with Marketing Planner, and Data analyst to contribute to new use cases Enhance data collection procedures, including applying data cleansing, outlier identification, and missing data techniques that are relevant for building analytic systems "," Integrate all owned media touch-points data into single view and build data supply structure Utilize big data stacks to build scalable pipeline and monitor data infrastructure Conduct detailed part verification, validation and reliability testing.    Develops and maintains data pipelines, code/update Ansible and Phython jobs Test and maintain running of current data pipeline jobs and highly scalable data management system of Ansible playbooks, Pythons jobs, PySpark jobs, Infrastructure on AWS, GoCD build server Integrate new data management technologies and software engineering tools into existing structures Recommend ways to improve data reliability, efficiency and quality Collaborate with data architects, modelers and IT team members on project goals Collaborate with Marketing Planner, and Data analyst to contribute to new use cases Enhance data collection procedures, including applying data cleansing, outlier identification, and missing data techniques that are relevant for building analytic systems "
Junior Data Scientist,MOKA TECHNOLOGY SOLUTIONS PTE. LTD.,"Permanent, Full Time",Fresh/entry level,Engineering,3500.0,5500.0,Monthly,"Do you have a passion for data? Are you keen to understand the customer journey and improve the customer experience that merchants have with us? Are you looking to push the frontiers of innovation and build the Next Big Data Product? We are looking for Data Scientists who are keen to help us uncover insights in our data and drive big data solutions. You will:  Consult and partner with business and technology stakeholders to understand their problems and develop and implement high impact, data-driven solutions Utilize various sources of data to support analytical projects, conduct deep dive analysis and create new products Experience in fraud detection, text mining is a plus.   Deliver key insights and recommendations to drive business Promote a data and analytics driven culture within the company ","Do you have a passion for data? Are you keen to understand the customer journey and improve the customer experience that merchants have with us? Are you looking to push the frontiers of innovation and build the Next Big Data Product? We are looking for Data Scientists who are keen to help us uncover insights in our data and drive big data solutions. You will:  Consult and partner with business and technology stakeholders to understand their problems and develop and implement high impact, data-driven solutions Utilize various sources of data to support analytical projects, conduct deep dive analysis and create new products Experience in fraud detection, text mining is a plus.   Deliver key insights and recommendations to drive business Promote a data and analytics driven culture within the company "
Data Scientist,ALEPH PTE. LTD.,Full Time,Executive,Information Technology,5000.0,7000.0,Monthly,"  We are looking for a Data Scientist who will support our product, sales, leadership and marketing teams with insights gained from analyzing company data. The ideal candidate is adept at using large data sets to find opportunities for product and process optimization and using models to test the effectiveness of different courses of action. They must have strong experience using a variety of data mining/data analysis methods, using a variety of data tools, building and implementing models, using/creating algorithms and creating/running simulations. They must have a proven ability to drive business results with their data-based insights. They must be comfortable working with a wide range of stakeholders and functional teams. The right candidate will have a passion for discovering solutions hidden in large data sets and working with stakeholders to improve business outcomes. Responsibilities for Data Scientist  Work with stakeholders throughout the organization to identify opportunities for leveraging company data to drive business solutions. Mine and analyze data from company databases to drive optimization and improvement of product development, marketing techniques and business strategies. Assess the effectiveness and accuracy of new data sources and data gathering techniques. Develop custom data models and algorithms to apply to data sets. Use predictive modeling to increase and optimize customer experiences, revenue generation, ad targeting and other business outcomes. Develop company A/B testing framework and test model quality. Coordinate with different functional teams to implement models and monitor outcomes. Develop processes and tools to monitor and analyze model performance and data accuracy.   ","  We are looking for a Data Scientist who will support our product, sales, leadership and marketing teams with insights gained from analyzing company data. The ideal candidate is adept at using large data sets to find opportunities for product and process optimization and using models to test the effectiveness of different courses of action. They must have strong experience using a variety of data mining/data analysis methods, using a variety of data tools, building and implementing models, using/creating algorithms and creating/running simulations. They must have a proven ability to drive business results with their data-based insights. They must be comfortable working with a wide range of stakeholders and functional teams. The right candidate will have a passion for discovering solutions hidden in large data sets and working with stakeholders to improve business outcomes. Responsibilities for Data Scientist  Work with stakeholders throughout the organization to identify opportunities for leveraging company data to drive business solutions. Mine and analyze data from company databases to drive optimization and improvement of product development, marketing techniques and business strategies. Assess the effectiveness and accuracy of new data sources and data gathering techniques. Develop custom data models and algorithms to apply to data sets. Use predictive modeling to increase and optimize customer experiences, revenue generation, ad targeting and other business outcomes. Develop company A/B testing framework and test model quality. Coordinate with different functional teams to implement models and monitor outcomes. Develop processes and tools to monitor and analyze model performance and data accuracy.   "
Marketing Data Scientist,WEGO PTE. LTD.,Full Time,"Fresh/entry level, Executive, Junior Executive",Marketing / Public Relations ,5000.0,7500.0,Monthly,"Your Mission You will be the data guru that not only make sure all possible data are tracked and ready to use, but to make sense of them for both analytic and actionable insight. This is a senior role with responsibility across tagging, measurement and data solution modelling, focusing on solving problems related to digital marketing. Your primarily duty would be planning tagging structure, building attribution model, doing statistical analysis and building high quality machine learning model that integrates with our analytic and marketing systems. Responsibilities  Tagging: Work with data team on planning and implementing data tagging structure on both internal media (i.e. website, app) and external network (i.e. Facebook, DFP, Lotame) to ensure Wego is tracking the maximum amount of data with the right structure. Measurement: Work with data team on measuring the effectiveness of marketing campaign to ensure the correctness of trackable revenue as well as organic uplift Data engineering:  Conduct ETL (moving data between different platforms) projects related to marketing Machine learning modelling: Conduct feature selection and feature transformation and build ML model to connect feature with output that is impactful to the business ","Your Mission You will be the data guru that not only make sure all possible data are tracked and ready to use, but to make sense of them for both analytic and actionable insight. This is a senior role with responsibility across tagging, measurement and data solution modelling, focusing on solving problems related to digital marketing. Your primarily duty would be planning tagging structure, building attribution model, doing statistical analysis and building high quality machine learning model that integrates with our analytic and marketing systems. Responsibilities  Tagging: Work with data team on planning and implementing data tagging structure on both internal media (i.e. website, app) and external network (i.e. Facebook, DFP, Lotame) to ensure Wego is tracking the maximum amount of data with the right structure. Measurement: Work with data team on measuring the effectiveness of marketing campaign to ensure the correctness of trackable revenue as well as organic uplift Data engineering:  Conduct ETL (moving data between different platforms) projects related to marketing Machine learning modelling: Conduct feature selection and feature transformation and build ML model to connect feature with output that is impactful to the business "
Data Scientist,CLOUDSTREAM ASIA PACIFIC PTE. LTD.,Full Time,Middle Management,Information Technology,6000.0,12000.0,Monthly,"  · M.S. or Ph.D. in Research, Computer Science, Applied Mathematics, or a closely related field. More than 6 years of industrial/academic experience in areas such as data analytics, data modeling, machine learning, search or personalization-related problems, and large scale simulation.   · Experience in managing and quantifying improvement in multiple business areas resulting from business analytics, optimization techniques, and/or statistical modeling.   · Demonstrated use of modeling and optimization techniques tailored to meet business needs and proven achievements in industrial production systems.   · Experience as leader of a science team and developing junior members from academia/industry to a business environment               PREFERRED QUALIFICATIONS · Explicit industry experience with spoken language understanding systems.   · Demonstrated leadership abilities, especially with cross-disciplinary efforts.   · Excellent written and verbal communication skills.   · Project management experience.   · Experience with data engineers or business analysts in Big Data analytics   · A good understanding of analysis of algorithms and computational complexity   · Expertise in prototyping and scripting languages (R, Perl or Python) with applications of efficient large-scale data analysis in a complicated system","  · M.S. or Ph.D. in Research, Computer Science, Applied Mathematics, or a closely related field. More than 6 years of industrial/academic experience in areas such as data analytics, data modeling, machine learning, search or personalization-related problems, and large scale simulation.   · Experience in managing and quantifying improvement in multiple business areas resulting from business analytics, optimization techniques, and/or statistical modeling.   · Demonstrated use of modeling and optimization techniques tailored to meet business needs and proven achievements in industrial production systems.   · Experience as leader of a science team and developing junior members from academia/industry to a business environment               PREFERRED QUALIFICATIONS · Explicit industry experience with spoken language understanding systems.   · Demonstrated leadership abilities, especially with cross-disciplinary efforts.   · Excellent written and verbal communication skills.   · Project management experience.   · Experience with data engineers or business analysts in Big Data analytics   · A good understanding of analysis of algorithms and computational complexity   · Expertise in prototyping and scripting languages (R, Perl or Python) with applications of efficient large-scale data analysis in a complicated system"
Machine Learning Engineer,PROPERTYGURU PTE. LTD.,"Permanent, Full Time",Professional,"Engineering, Information Technology",7000.0,9000.0,Monthly,"Our websites attract more than 100 million monthly page-views which results in non-stop massive click-stream for behaviour data with around 130 million users. We also have the most comprehensive data for property supply and demand in Southeast Asia. The data science team is empowered to build unique and compelling user experiences using machine learning. Our Machine Learning Engineers are expected to be multi lingual as they will need to seamlessly move from being a data scientist to a software engineer. The responsibility of a Machine Learning Engineer will be to quickly explore the upcoming technologies to help develop a streamlined approach to implement and deploy the models.   Responsibilities: Your work will be to develop, support and maintain the end-to-end platform which will allow us to develop and deploy various machine learning models into the PropertyGuru websites and apps with ease. To do this, you will be:  Learning and exploring new developments in machine learning / deep learning frameworks to develop and improve our model deployment pipelines Developing innovative approaches to automated (re) training and (re) deployment of the model  Some applications that the data teams support are as follows:  Clustering of users and listing to enable intelligent marketing strategies Image classification and segmentation to improve user experience Real-time recommendation engines to suggest appropriate listings to the users Natural Language Processing (NLP) to understand the text Search ranking models ","Our websites attract more than 100 million monthly page-views which results in non-stop massive click-stream for behaviour data with around 130 million users. We also have the most comprehensive data for property supply and demand in Southeast Asia. The data science team is empowered to build unique and compelling user experiences using machine learning. Our Machine Learning Engineers are expected to be multi lingual as they will need to seamlessly move from being a data scientist to a software engineer. The responsibility of a Machine Learning Engineer will be to quickly explore the upcoming technologies to help develop a streamlined approach to implement and deploy the models.   Responsibilities: Your work will be to develop, support and maintain the end-to-end platform which will allow us to develop and deploy various machine learning models into the PropertyGuru websites and apps with ease. To do this, you will be:  Learning and exploring new developments in machine learning / deep learning frameworks to develop and improve our model deployment pipelines Developing innovative approaches to automated (re) training and (re) deployment of the model  Some applications that the data teams support are as follows:  Clustering of users and listing to enable intelligent marketing strategies Image classification and segmentation to improve user experience Real-time recommendation engines to suggest appropriate listings to the users Natural Language Processing (NLP) to understand the text Search ranking models "
"Manager, Data Science",LAZADA SOUTH EAST ASIA PTE. LTD.,Full Time,Manager,Information Technology,6000.0,9000.0,Monthly,"Team Introduction Lazada is the number one online shopping & selling destination in Southeast Asia – present in Indonesia, Malaysia, the Philippines, Singapore, Thailand and Vietnam. Lazada helps more than 80,000 local and international sellers as well as 2,500 brands serve the 560 million consumers in the region through its marketplace platform, supported by a wide range of tailored marketing, data, and service solutions. Lazada offers an excellent customer experience through a wide network of logistics partners and its own first- and last-mile delivery arm. Job Description As a Lazada data scientist, you will face different challenges. You will be applying different techniques such as deep learning, reinforcement learning, natural language processing and operational research to solve real world problems. You will be:  Responsible for recommendation frameworks and algorithms for products, product topics, sellers, and feeds stream by item quality control and online personalization. Responsible for developing audience, content and bidding algorithms for digital marketing on channels, and help engage our customers better by notifications. Responsible for campaign operation algorithms for seller and product recruiting, product scheduling, stock prediction, pricing strategy, and onsite recommendations. Responsible for ecommerce knowledge representations, quality controlling and caring for product, category, seller and reviews; natural language processing for opinion mining and text generation. ","Team Introduction Lazada is the number one online shopping & selling destination in Southeast Asia – present in Indonesia, Malaysia, the Philippines, Singapore, Thailand and Vietnam. Lazada helps more than 80,000 local and international sellers as well as 2,500 brands serve the 560 million consumers in the region through its marketplace platform, supported by a wide range of tailored marketing, data, and service solutions. Lazada offers an excellent customer experience through a wide network of logistics partners and its own first- and last-mile delivery arm. Job Description As a Lazada data scientist, you will face different challenges. You will be applying different techniques such as deep learning, reinforcement learning, natural language processing and operational research to solve real world problems. You will be:  Responsible for recommendation frameworks and algorithms for products, product topics, sellers, and feeds stream by item quality control and online personalization. Responsible for developing audience, content and bidding algorithms for digital marketing on channels, and help engage our customers better by notifications. Responsible for campaign operation algorithms for seller and product recruiting, product scheduling, stock prediction, pricing strategy, and onsite recommendations. Responsible for ecommerce knowledge representations, quality controlling and caring for product, category, seller and reviews; natural language processing for opinion mining and text generation. "
"Associate, Data Science",LAZADA SOUTH EAST ASIA PTE. LTD.,Permanent,Executive,Information Technology,4000.0,7000.0,Monthly,"Team Introduction Lazada is the number one online shopping & selling destination in Southeast Asia – present in Indonesia, Malaysia, the Philippines, Singapore, Thailand and Vietnam. Lazada helps more than 80,000 local and international sellers as well as 2,500 brands serve the 560 million consumers in the region through its marketplace platform, supported by a wide range of tailored marketing, data, and service solutions. Lazada offers an excellent customer experience through a wide network of logistics partners and its own first- and last-mile delivery arm. Responsibilities As a Lazada data scientist, you will face different challenges. You will be applying different techniques such as deep learning, reinforcement learning, natural language processing and operational research to solve real world problems. You will be:  Responsible for recommendation frameworks and algorithms for products, product topics, sellers, and feeds stream by item quality control and online personalization. Responsible for developing audience, content and bidding algorithms for digital marketing on channels, and help engage our customers better by notifications. Responsible for campaign operation algorithms for seller and product recruiting, product scheduling, stock prediction, pricing strategy, and onsite recommendations. Responsible for ecommerce knowledge representations, quality controlling and caring for product, category, seller and reviews; natural language processing for opinion mining and text generation. ","Team Introduction Lazada is the number one online shopping & selling destination in Southeast Asia – present in Indonesia, Malaysia, the Philippines, Singapore, Thailand and Vietnam. Lazada helps more than 80,000 local and international sellers as well as 2,500 brands serve the 560 million consumers in the region through its marketplace platform, supported by a wide range of tailored marketing, data, and service solutions. Lazada offers an excellent customer experience through a wide network of logistics partners and its own first- and last-mile delivery arm. Responsibilities As a Lazada data scientist, you will face different challenges. You will be applying different techniques such as deep learning, reinforcement learning, natural language processing and operational research to solve real world problems. You will be:  Responsible for recommendation frameworks and algorithms for products, product topics, sellers, and feeds stream by item quality control and online personalization. Responsible for developing audience, content and bidding algorithms for digital marketing on channels, and help engage our customers better by notifications. Responsible for campaign operation algorithms for seller and product recruiting, product scheduling, stock prediction, pricing strategy, and onsite recommendations. Responsible for ecommerce knowledge representations, quality controlling and caring for product, category, seller and reviews; natural language processing for opinion mining and text generation. "
Senior Data Scientist,Company Undisclosed,Full Time,Professional,Professional Services,,,,"Minimum of 4-5 years’ experience with the standard data science stack -- Python, Numpy, Pandas, Scikit-Learn, scipy, matplotlib, NLTK, etc.). * Familiarity with (some of) Keras, Tensorflow, Theano, R, C/C++, Java, Hadoop, or Spark a plus.  ","Minimum of 4-5 years’ experience with the standard data science stack -- Python, Numpy, Pandas, Scikit-Learn, scipy, matplotlib, NLTK, etc.). * Familiarity with (some of) Keras, Tensorflow, Theano, R, C/C++, Java, Hadoop, or Spark a plus.  "
Data Scientist,ABAKUS (ASIA PACIFIC) PTE. LTD.,Permanent,"Manager, Executive, Senior Executive","Banking and Finance, Information Technology",4000.0,8000.0,Monthly,"To reinvent an industry, you need to build an all-star team. Join Wecash if you want to leverage upon the power of big data and machine learning to design, develop, promote and operate technology and products that can provide better credit assessment of consumers and business owners to facilitate loans underwriting between institutional lenders and individuals. Founded in 2014, we are the first Chinese startup using big data and machine learning to evaluate consumer credit and detect fraud. Our company has raised more than US$260 million in equity financing over 4 rounds, acquired over 130 million users and have underwritten more than US$8 billion in loans to transform the lifestyle and credit worthiness of individuals around the world. Our team is over 800-strong across our offices in Greater China, North America, Latin America and Asia Pacific. We are constantly on the lookout for talent to join us on our journey to transform the consumer finance experience for consumers around the world, and invite you to start a conversation with us today. Wecash is looking for a stellar technologist to drive our expansion in Asia Pacific. If you can understand complex technology, navigate the fintech industry and thrive under ambiguous objectives, join us as our Data Scientist in Southeast Asia, and help us grow. Responsibilities  Adept in the art of cleansing, manipulation, feature extraction and analysis on large data sets Seek out external data sources for relevant context and combine external data with existing data to improve our credit and risk models Stay on top of latest developments in big data, data mining, natural language processing, machine learning and artificial intelligence techniques and technologies, while interpreting their impact and usefulness to the financial industry Design and implement machine learning-based credit and risk models and systems that can scale to serve and benefit tens of millions of customers Design elegant data visualizations to present complex analysis and insights to both internal (management) and external (customers) audiences Develop subsystems that facilitate performance tracking, analysis and ongoing optimization of implemented credit and risk models ","To reinvent an industry, you need to build an all-star team. Join Wecash if you want to leverage upon the power of big data and machine learning to design, develop, promote and operate technology and products that can provide better credit assessment of consumers and business owners to facilitate loans underwriting between institutional lenders and individuals. Founded in 2014, we are the first Chinese startup using big data and machine learning to evaluate consumer credit and detect fraud. Our company has raised more than US$260 million in equity financing over 4 rounds, acquired over 130 million users and have underwritten more than US$8 billion in loans to transform the lifestyle and credit worthiness of individuals around the world. Our team is over 800-strong across our offices in Greater China, North America, Latin America and Asia Pacific. We are constantly on the lookout for talent to join us on our journey to transform the consumer finance experience for consumers around the world, and invite you to start a conversation with us today. Wecash is looking for a stellar technologist to drive our expansion in Asia Pacific. If you can understand complex technology, navigate the fintech industry and thrive under ambiguous objectives, join us as our Data Scientist in Southeast Asia, and help us grow. Responsibilities  Adept in the art of cleansing, manipulation, feature extraction and analysis on large data sets Seek out external data sources for relevant context and combine external data with existing data to improve our credit and risk models Stay on top of latest developments in big data, data mining, natural language processing, machine learning and artificial intelligence techniques and technologies, while interpreting their impact and usefulness to the financial industry Design and implement machine learning-based credit and risk models and systems that can scale to serve and benefit tens of millions of customers Design elegant data visualizations to present complex analysis and insights to both internal (management) and external (customers) audiences Develop subsystems that facilitate performance tracking, analysis and ongoing optimization of implemented credit and risk models "
Data Scientist,DIMENSION DATA ASIA PACIFIC PTE. LTD.,Permanent,Executive,Information Technology,7000.0,8900.0,Monthly,"Dimension Data has a vast support service portfolio that contains thousands of contracts, millions of CI across a multitude of suppliers. Dimension Data is seeking to capitalising on these vast repositories of data using advance tools to visualise such information. The role of the CSM Group Systems Analyst is to ensure that all the Dimension Data Tier 1 systems and the associated underlying data is aligned to enable the CSM community to capitalise on any extracted information to drive renewal sales and cross functional programmes to enable client success. The individual will work as a part of an expanding group function, looking backwards into the business as well as third parties to establish the correct data linkages between the respective systems/tools to extract the maximum value. As a team member the individual should be conversant and fluent in data manipulation in many differing formats, passionate at combining data sets, extracting information and modelling using a variety of tools to ensure greater sales opportunities are extracted. We are also seeking an individual that is commercially aware; has the ability to link extracted data to solve business challenges, breaking down such challenges into discreate milestone opportunities. As a global role the individual is expected to be flexible in nature, adjusting their personal work patterns at time to align to the needs of a remote region. In this position the Group System Analyst will be required to: Own the linkage of data between systems ensuring data accuracy and completeness, aligned to the business time lines for data delivery Ensure data is manipulated, extracted and loaded in a timely fashion to support the business objectives Work with the respective regional data contacts to ensure accurate and timely collection and correction of any system data to ensure smooth operational effectiveness. Seek to streamline and automate as many data capture processes to enable the business to scale and grow effectively. Provide ideas, and guidance on how best to provide performance reports for the respective regions with focus on how contract growth is performing.","Dimension Data has a vast support service portfolio that contains thousands of contracts, millions of CI across a multitude of suppliers. Dimension Data is seeking to capitalising on these vast repositories of data using advance tools to visualise such information. The role of the CSM Group Systems Analyst is to ensure that all the Dimension Data Tier 1 systems and the associated underlying data is aligned to enable the CSM community to capitalise on any extracted information to drive renewal sales and cross functional programmes to enable client success. The individual will work as a part of an expanding group function, looking backwards into the business as well as third parties to establish the correct data linkages between the respective systems/tools to extract the maximum value. As a team member the individual should be conversant and fluent in data manipulation in many differing formats, passionate at combining data sets, extracting information and modelling using a variety of tools to ensure greater sales opportunities are extracted. We are also seeking an individual that is commercially aware; has the ability to link extracted data to solve business challenges, breaking down such challenges into discreate milestone opportunities. As a global role the individual is expected to be flexible in nature, adjusting their personal work patterns at time to align to the needs of a remote region. In this position the Group System Analyst will be required to: Own the linkage of data between systems ensuring data accuracy and completeness, aligned to the business time lines for data delivery Ensure data is manipulated, extracted and loaded in a timely fashion to support the business objectives Work with the respective regional data contacts to ensure accurate and timely collection and correction of any system data to ensure smooth operational effectiveness. Seek to streamline and automate as many data capture processes to enable the business to scale and grow effectively. Provide ideas, and guidance on how best to provide performance reports for the respective regions with focus on how contract growth is performing."
Hiring Senior Data Scientist. Direct Applicants only,ISMART SYNERGY PTE. LTD.,"Permanent, Contract, Full Time","Senior Management, Professional",Information Technology,,,,"To succeed in this role the candidate must possess the ability to deal with complex data integration issues, evaluate different algorithmic approaches and analyse Data to solve problems. Will provide Technical Leadership and report to the C-Suite. Key Responsibilities:   PreSales : Build Relationships with Stakeholders and turn from a Concepts/Ideas into compelling proposals that engage stakeholders and clients. Partner closely with the Business Development and Sales teams, to enable large-scale customer use cases and drive the adoption of our Solutions. Analyse and build prototypes for POC stage using data science techniques Work with our partners to deliver Data and Tools needed for POCs Identify, clean and wrangle data. Integrate internal and external data sources using APIs  Develop test Algorithms with tools and languages like R, Python, etc.      ","To succeed in this role the candidate must possess the ability to deal with complex data integration issues, evaluate different algorithmic approaches and analyse Data to solve problems. Will provide Technical Leadership and report to the C-Suite. Key Responsibilities:   PreSales : Build Relationships with Stakeholders and turn from a Concepts/Ideas into compelling proposals that engage stakeholders and clients. Partner closely with the Business Development and Sales teams, to enable large-scale customer use cases and drive the adoption of our Solutions. Analyse and build prototypes for POC stage using data science techniques Work with our partners to deliver Data and Tools needed for POCs Identify, clean and wrangle data. Integrate internal and external data sources using APIs  Develop test Algorithms with tools and languages like R, Python, etc.      "
"Data Analyst / Scientist (Tableau, SQL,Excel and VBA macro)",OPTIMUM SOLUTIONS (SINGAPORE) PTE LTD,Contract,"Senior Management, Manager",Information Technology,5000.0,9000.0,Monthly,"Optimum Solutions (Company Registration Number: 199700895N), is a full spectrum Software Solutions and Services Company. Software services from Optimum are designed to deliver Enterprise Client-Server/ Multi-tier and Web based solutions across the entire value chain, spanning on-site consulting services to turnkey software projects. We started our operations in March 1997. Role- Data Analyst/Scientist (Tableau, SQL,Excel and VBA macro)","Optimum Solutions (Company Registration Number: 199700895N), is a full spectrum Software Solutions and Services Company. Software services from Optimum are designed to deliver Enterprise Client-Server/ Multi-tier and Web based solutions across the entire value chain, spanning on-site consulting services to turnkey software projects. We started our operations in March 1997. Role- Data Analyst/Scientist (Tableau, SQL,Excel and VBA macro)"
Senior Data Scientist (Smallholder Digital Lab),YARA ASIA PTE. LTD.,Permanent,Professional,Information Technology,9000.0,13000.0,Monthly,"There are more than 500 million smallholder farms globally with at least 2 billion people depending on them for their livelihoods. In many of these segments, agricultural productivity is up to 10 times less than in developed markets.  The smallholder focused solutions teams have the challenge to develop digital solutions with the focus on increasing productivity through optimal crop nutrition and knowledge transfer. About the Unit Digital Farming is a newly established global unit, created in Yara Crop Nutrition. With locations in Europe, Brazil, Singapore and North America we are shaping the future of farming by building new digital business models. We identify new digital products, enhance customer interaction and achieve digitally enabled functional excellence. Our aspiration is to shape Yara as the digital leader in crop nutrition.  We build solutions for farmers, construct hardware and sensors, crunch satellite data, apply artificial intelligence, and turn research results into solutions. Our team is made of designers, software engineers, hardware developers, data scientists, solution managers and product owners. Responsibilities  Study, develop and manage the data resources of the analytics and insights side of the smallholder solutions. Research new ways to interpret and utilise the data resources to provide meaningful, actionable insights. Work cross-functionally with different parts of the development centre to support the data needs of different teams. Develop, test and implement various scripts, algorithms and code when necessary.  Additional information We encourage all qualified applicants from all background to apply and are committed to creating a work environment that fits gender equality and allows combining career progress with the needs of a family or other personal circumstances. Why us?  Well funded, supported and staffed corporate innovation hub which offers a balance between startup culture and corporate support and benefits  Direct impact on products, which provide real value to farmers Work on sustainable solutions that benefit mankind and the environment Unlimited working contract and competitive remuneration + benefits Support for personal development, training and continuous learning Commitment to using new technologies and frameworks, in-house hackathons, meetups, and knowledge sharing ","There are more than 500 million smallholder farms globally with at least 2 billion people depending on them for their livelihoods. In many of these segments, agricultural productivity is up to 10 times less than in developed markets.  The smallholder focused solutions teams have the challenge to develop digital solutions with the focus on increasing productivity through optimal crop nutrition and knowledge transfer. About the Unit Digital Farming is a newly established global unit, created in Yara Crop Nutrition. With locations in Europe, Brazil, Singapore and North America we are shaping the future of farming by building new digital business models. We identify new digital products, enhance customer interaction and achieve digitally enabled functional excellence. Our aspiration is to shape Yara as the digital leader in crop nutrition.  We build solutions for farmers, construct hardware and sensors, crunch satellite data, apply artificial intelligence, and turn research results into solutions. Our team is made of designers, software engineers, hardware developers, data scientists, solution managers and product owners. Responsibilities  Study, develop and manage the data resources of the analytics and insights side of the smallholder solutions. Research new ways to interpret and utilise the data resources to provide meaningful, actionable insights. Work cross-functionally with different parts of the development centre to support the data needs of different teams. Develop, test and implement various scripts, algorithms and code when necessary.  Additional information We encourage all qualified applicants from all background to apply and are committed to creating a work environment that fits gender equality and allows combining career progress with the needs of a family or other personal circumstances. Why us?  Well funded, supported and staffed corporate innovation hub which offers a balance between startup culture and corporate support and benefits  Direct impact on products, which provide real value to farmers Work on sustainable solutions that benefit mankind and the environment Unlimited working contract and competitive remuneration + benefits Support for personal development, training and continuous learning Commitment to using new technologies and frameworks, in-house hackathons, meetups, and knowledge sharing "
Manager (Concise),IRISNATION SINGAPORE PTE. LTD.,Full Time,Manager,Advertising / Media ,5000.0,7500.0,Monthly,"Is this you? We’re looking for a strong data analyst, capable of turning a wealth of data into insights that can be used to increase the business impact of CRM, both through retention of existing customers and acquisition from competitors. The right candidate will be a self-motivated individual, capable of both working independently and leading workstreams, as well as collaborating as part of a team. You’ll be working as part of a cross-agency team (data, strategy, creative, production, operations) which is pioneering data-driven marketing for one of the biggest electronics brands in the world. For this role, ideally, you’d have:  An understanding of the broader context of analytics as one pillar of data-driven marketing Experience working on CRM focussed projects Experience working with Qlik to build automated dashboards  What you’ll do  Work as part of a 10-person core team operating our client’s regional data-driven marketing program (1 x program lead, 4 x analysts, 5 x execution specialists) Lead the delivery of regular insight deliverables (with the support and guidance of a Senior Data Scientist), producing exploratory analysis which informs business / marketing strategy and campaigns Measure the effectiveness and business impact of marketing activities, and provide recommendations as to how activities should be optimised Be responsible for consistently and proactively producing interesting and unexpected insights to our clients, positioning Iris Concise as a leader in data-driven marketing Likely be 80% - 100% focussed on a single client for the first 6 months of your role ","Is this you? We’re looking for a strong data analyst, capable of turning a wealth of data into insights that can be used to increase the business impact of CRM, both through retention of existing customers and acquisition from competitors. The right candidate will be a self-motivated individual, capable of both working independently and leading workstreams, as well as collaborating as part of a team. You’ll be working as part of a cross-agency team (data, strategy, creative, production, operations) which is pioneering data-driven marketing for one of the biggest electronics brands in the world. For this role, ideally, you’d have:  An understanding of the broader context of analytics as one pillar of data-driven marketing Experience working on CRM focussed projects Experience working with Qlik to build automated dashboards  What you’ll do  Work as part of a 10-person core team operating our client’s regional data-driven marketing program (1 x program lead, 4 x analysts, 5 x execution specialists) Lead the delivery of regular insight deliverables (with the support and guidance of a Senior Data Scientist), producing exploratory analysis which informs business / marketing strategy and campaigns Measure the effectiveness and business impact of marketing activities, and provide recommendations as to how activities should be optimised Be responsible for consistently and proactively producing interesting and unexpected insights to our clients, positioning Iris Concise as a leader in data-driven marketing Likely be 80% - 100% focussed on a single client for the first 6 months of your role "
Data Scientist,Company Undisclosed,Permanent,Senior Executive,Information Technology,7000.0,15000.0,Monthly," Develop AI Algorithm, Deep Learning/Neural Network models Fast research and learn business scenarios and apply relevant methodology to solve business needs Fast learner to understand existing risk models of sister company in China and conduct customization to fit into local markets Good understanding of banking and finance businesses Liaise with Risk Data Architecture manager for acquiring relevant data for modeling purpose, including searching for external data sources, data crawling, etc.  Collaborate with application development team (in-house or outsource) for planning and the implementation of the models into the products Gathering feedbacks and plan for model improvements and better customer experience on a regular basis. Lead a team and coordinate resources to achieve short-term，mid-term and long-term objectives "," Develop AI Algorithm, Deep Learning/Neural Network models Fast research and learn business scenarios and apply relevant methodology to solve business needs Fast learner to understand existing risk models of sister company in China and conduct customization to fit into local markets Good understanding of banking and finance businesses Liaise with Risk Data Architecture manager for acquiring relevant data for modeling purpose, including searching for external data sources, data crawling, etc.  Collaborate with application development team (in-house or outsource) for planning and the implementation of the models into the products Gathering feedbacks and plan for model improvements and better customer experience on a regular basis. Lead a team and coordinate resources to achieve short-term，mid-term and long-term objectives "
